20	0	271.748	1067	1058.22	0	136.583
20	0	272.748	1052.4	1043.84	0	133.986
20	0	273.748	1038.58	1030.27	0	131.115
20	0	274.748	1025.58	1017.52	0	128.309
20	0	275.748	1013.27	1005.42	0	125.845
20	0	276.748	1001.39	993.701	0	123.863
20	0	277.748	989.679	982.087	0	122.357
20	0	278.748	977.915	970.376	0	121.196
20	0	279.748	965.996	958.49	0	120.194
20	0	280.748	953.948	946.473	0	119.193
20	0	281.748	941.876	934.439	0	118.131
20	0	282.748	929.87	922.472	0	117.061
20	0	283.748	917.919	910.547	0	116.1
20	0	284.748	905.875	898.502	0	115.345
20	0	285.748	893.473	886.068	0	114.794
20	0	286.748	880.392	872.942	0	114.294
20	0	287.748	866.343	858.871	0	113.538
20	0	288.748	851.159	843.744	0	112.105
20	0	289.748	834.862	827.641	0	109.563
20	0	290.748	817.675	810.829	0	105.588
20	0	291.748	799.941	793.657	0	100.076
20	0	292.748	781.972	776.4	0	93.1828
20	0	293.748	763.902	759.129	0	85.2593
20	0	294.748	745.614	741.653	0	76.7462
20	0	295.748	726.759	723.564	0	68.0741
20	0	296.748	706.839	704.322	0	59.6018
20	0	297.748	685.327	683.382	0	51.594
20	0	298.748	661.811	660.331	0	44.2243
20	0	299.748	636.115	635.004	0	37.5901
20	0	300.748	608.388	607.56	0	31.7296
20	0	301.748	579.096	578.483	0	26.636
20	0	302.748	548.933	548.481	0	22.2692
20	0	303.748	518.678	518.346	0	18.5667
20	0	304.748	489.069	488.824	0	15.4536
20	0	305.748	460.713	460.534	0	12.8507
20	0	306.748	434.061	433.93	0	10.681
20	0	307.748	409.409	409.313	0	8.87379
20	0	308.748	386.923	386.853	0	7.36654
20	0	309.748	366.674	366.623	0	6.10537
20	0	310.748	348.663	348.626	0	5.04481
20	0	311.748	332.849	332.824	0	4.14684
20	0	312.748	319.172	319.154	0	3.3798
20	0	313.748	307.557	307.545	0	2.71737
20	0	314.748	297.934	297.926	0	2.13748
20	0	315.748	290.234	290.23	0	1.62144
20	0	316.748	284.402	284.4	0	1.15316
20	0	317.748	280.392	280.391	0	0.718477
20	0	318.748	278.173	278.173	0	0.40489
